"Plot Title: 10432475"
"#";"Date Time, GMT+01:00";"Rain, mm (SEN S/N: 2301096)";"Solar Radiation, W/m² (SEN S/N: 2375827)";"Wind Speed, m/s (SEN S/N: 2385148)";"Gust Speed, m/s (SEN S/N: 2385148)";"Wind Direction, ø (SEN S/N: 2385148)";"Water Content, m³/m³ (SEN S/N: 2391324, LBL: 20cm)";"Water Content, m³/m³ (SEN S/N: 2391331, LBL: 5cm)";"Temp, °C (SEN S/N: 2397072)";"RH, % (SEN S/N: 2397072)"
9416;2016-08-24 13:15:00;0.00;839.4;0.00;0.00;199.4;0.1242;0.1584;22.082;62.600
9417;2016-08-24 13:30:00;0.00;818.1;0.00;0.00;199.4;0.1242;0.1584;21.724;65.400
9418;2016-08-24 13:45:00;0.00;793.1;0.00;0.00;193.7;0.1236;0.1584;21.676;65.600
9419;2016-08-24 14:00:00;0.00;768.1;0.00;0.00;186.7;0.1236;0.1584;21.509;65.400
9420;2016-08-24 14:15:00;0.00;744.4;0.00;0.00;199.4;0.1230;0.1584;21.461;65.100
9421;2016-08-24 14:30:00;0.00;714.4;0.00;0.00;199.4;0.1230;0.1579;21.891;63.600
9422;2016-08-24 14:45:00;0.00;679.4;0.00;0.00;190.9;0.1224;0.1579;21.413;63.800
9423;2016-08-24 15:00:00;0.00;643.1;0.00;0.00;186.7;0.1224;0.1579;21.509;64.500
9424;2016-08-24 15:15:00;0.00;603.1;0.00;0.00;190.9;0.1224;0.1579;21.843;63.800
9425;2016-08-24 15:30:00;0.00;563.1;0.00;0.00;196.5;0.1224;0.1579;21.056;64.500
9426;2016-08-24 15:45:00;0.00;519.4;0.00;0.00;190.9;0.1219;0.1579;21.103;66.600
9427;2016-08-24 16:00:00;0.00;45.6;0.00;0.00;200.8;0.1219;0.1573;20.889;68.300
9428;2016-08-24 16:15:00;0.00;35.6;0.00;0.00;200.8;0.1219;0.1573;20.412;69.500
9429;2016-08-24 16:30:00;0.00;34.4;0.00;0.00;202.2;0.1219;0.1573;20.531;69.100
9430;2016-08-24 16:45:00;0.00;31.9;0.00;0.00;192.3;0.1219;0.1573;19.984;69.400
9431;2016-08-24 17:00:00;0.00;30.6;0.00;0.00;216.2;0.1219;0.1573;20.698;69.500
9432;2016-08-24 17:15:00;0.00;28.1;0.00;0.00;216.2;0.1219;0.1573;20.746;68.700
9433;2016-08-24 17:30:00;0.00;20.6;0.00;0.00;216.2;0.1219;0.1573;18.438;68.300
9434;2016-08-24 17:45:00;0.00;18.1;0.00;0.00;219.0;0.1219;0.1573;17.748;73.700
9435;2016-08-24 18:00:00;0.00;16.9;0.00;0.00;259.7;0.1219;0.1573;17.344;73.400
9436;2016-08-24 18:15:00;0.00;13.1;0.00;0.00;275.2;0.1219;0.1573;16.939;73.100
9437;2016-08-24 18:30:00;0.00;10.6;0.00;0.00;283.6;0.1219;0.1573;16.915;73.100
9438;2016-08-24 18:45:00;0.00;6.9;0.00;0.00;289.2;0.1224;0.1573;16.796;74.000
9439;2016-08-24 19:00:00;0.00;4.4;0.00;0.00;293.4;0.1219;0.1573;16.749;72.500
9440;2016-08-24 19:15:00;0.00;0.6;0.00;0.00;287.8;0.1219;0.1573;16.368;73.800
9441;2016-08-24 19:30:00;0.00;0.6;0.00;0.00;282.2;0.1219;0.1573;16.129;75.300
9442;2016-08-24 19:45:00;0.00;0.6;0.00;0.00;283.6;0.1219;0.1567;15.819;74.900
9443;2016-08-24 20:00:00;0.00;0.6;0.00;0.00;286.4;0.1219;0.1573;15.581;74.200
9444;2016-08-24 20:15:00;0.00;0.6;0.00;0.00;286.4;0.1219;0.1567;15.509;75.900
9445;2016-08-24 20:30:00;0.00;0.6;0.00;0.00;285.0;0.1219;0.1573;14.984;75.400
9446;2016-08-24 20:45:00;0.00;0.6;0.00;0.00;283.6;0.1213;0.1573;14.697;79.100
9447;2016-08-24 21:00:00;0.00;0.6;0.00;0.00;292.0;0.1213;0.1573;14.960;78.000
9448;2016-08-24 21:15:00;0.00;0.6;0.00;0.00;287.8;0.1207;0.1573;15.175;75.800
9449;2016-08-24 21:30:00;0.00;0.6;0.00;0.00;278.0;0.1202;0.1573;14.888;76.400
9450;2016-08-24 21:45:00;0.00;0.6;0.00;0.00;275.2;0.1202;0.1573;14.481;78.200
9451;2016-08-24 22:00:00;0.00;0.6;0.00;0.00;273.8;0.1196;0.1573;14.266;78.900
9452;2016-08-24 22:15:00;0.00;0.6;0.00;0.00;275.2;0.1196;0.1573;14.290;80.000
9453;2016-08-24 22:30:00;0.00;0.6;0.00;0.00;276.6;0.1190;0.1573;14.385;81.600
9454;2016-08-24 22:45:00;0.00;0.6;0.00;0.00;278.0;0.1185;0.1573;14.170;80.500
9455;2016-08-24 23:00:00;0.00;0.6;0.00;0.00;279.4;0.1185;0.1573;13.930;80.200
9456;2016-08-24 23:15:00;0.00;0.6;0.00;0.00;278.0;0.1185;0.1573;13.690;81.600
9457;2016-08-24 23:30:00;0.00;0.6;0.00;0.00;276.6;0.1179;0.1573;13.497;83.400
9458;2016-08-24 23:45:00;0.00;0.6;0.00;0.00;278.0;0.1179;0.1573;13.546;80.700
9459;2016-08-25 00:00:00;0.00;0.6;0.00;0.00;279.4;0.1179;0.1573;13.786;78.900
9460;2016-08-25 00:15:00;0.00;0.6;0.00;0.00;280.8;0.1173;0.1573;13.522;80.900
9461;2016-08-25 00:30:00;0.00;0.6;0.00;0.00;271.0;0.1173;0.1573;13.425;79.500
9462;2016-08-25 00:45:00;0.00;0.6;0.00;0.00;272.4;0.1173;0.1573;13.233;81.200
9463;2016-08-25 01:00:00;0.00;0.6;0.00;0.00;272.4;0.1173;0.1573;12.847;82.200
9464;2016-08-25 01:15:00;0.00;0.6;0.00;0.00;273.8;0.1173;0.1573;12.944;82.000
9465;2016-08-25 01:30:00;0.00;0.6;0.00;0.00;273.8;0.1167;0.1573;12.920;82.100
9466;2016-08-25 01:45:00;0.00;0.6;0.00;0.00;275.2;0.1167;0.1573;12.871;82.500
9467;2016-08-25 02:00:00;0.00;0.6;0.00;0.00;276.6;0.1167;0.1573;12.703;81.900
9468;2016-08-25 02:15:00;0.00;0.6;0.00;0.00;278.0;0.1167;0.1567;12.147;82.800
9469;2016-08-25 02:30:00;0.00;0.6;0.00;0.00;278.0;0.1162;0.1567;12.147;83.300
9470;2016-08-25 02:45:00;0.00;0.6;0.00;0.00;278.0;0.1162;0.1567;11.710;84.600
9471;2016-08-25 03:00:00;0.00;0.6;0.00;0.00;279.4;0.1162;0.1567;11.953;82.200
9472;2016-08-25 03:15:00;0.00;0.6;0.00;0.00;279.4;0.1162;0.1567;12.171;79.100
9473;2016-08-25 03:30:00;0.00;0.6;0.00;0.00;279.4;0.1156;0.1567;12.050;77.800
9474;2016-08-25 03:45:00;0.00;0.6;0.00;0.00;279.4;0.1156;0.1567;11.516;78.100
9475;2016-08-25 04:00:00;0.00;0.6;0.00;0.00;279.4;0.1156;0.1567;11.516;76.900
9476;2016-08-25 04:15:00;0.00;0.6;0.00;0.00;279.4;0.1156;0.1567;11.613;76.000
9477;2016-08-25 04:30:00;0.00;0.6;0.00;0.00;283.6;0.1150;0.1567;11.662;74.900
9478;2016-08-25 04:45:00;0.00;0.6;0.00;0.00;293.4;0.1150;0.1567;12.147;71.200
9479;2016-08-25 05:00:00;0.00;0.6;0.00;0.00;275.2;0.1150;0.1567;11.662;71.000
9480;2016-08-25 05:15:00;0.00;0.6;0.00;0.00;268.1;0.1150;0.1567;11.127;73.000
9481;2016-08-25 05:30:00;0.00;3.1;0.00;0.00;269.6;0.1150;0.1567;11.880;70.600
9482;2016-08-25 05:45:00;0.00;5.6;0.00;0.00;271.0;0.1145;0.1567;11.856;69.300
9483;2016-08-25 06:00:00;0.00;8.1;0.00;0.00;276.6;0.1145;0.1567;12.268;70.700
9484;2016-08-25 06:15:00;0.00;10.6;0.00;0.00;278.0;0.1145;0.1567;11.880;72.300
9485;2016-08-25 06:30:00;0.00;11.9;0.00;0.00;296.2;0.1145;0.1567;12.001;73.600
9486;2016-08-25 06:45:00;0.00;300.6;0.00;0.00;304.7;0.1139;0.1567;14.553;73.100
9487;2016-08-25 07:00:00;0.00;355.6;0.00;0.00;313.1;0.1139;0.1567;16.654;67.200
9488;2016-08-25 07:15:00;0.00;410.6;0.00;0.00;15.4;0.1139;0.1567;15.581;59.900
9489;2016-08-25 07:30:00;0.00;465.6;0.00;0.00;51.9;0.1139;0.1567;16.320;59.100
9490;2016-08-25 07:45:00;0.00;519.4;0.00;0.00;37.9;0.1133;0.1567;16.915;59.300
9491;2016-08-25 08:00:00;0.00;573.1;0.00;0.00;39.3;0.1133;0.1567;17.439;59.000
9492;2016-08-25 08:15:00;0.00;619.4;0.00;0.00;43.5;0.1127;0.1562;18.414;57.800
9493;2016-08-25 08:30:00;0.00;648.1;0.00;0.00;53.3;0.1127;0.1567;18.723;58.200
9494;2016-08-25 08:45:00;0.00;684.4;0.00;0.00;59.0;0.1122;0.1562;18.937;59.600
9495;2016-08-25 09:00:00;0.00;706.9;0.00;0.00;129.2;0.1122;0.1562;18.271;60.600
9496;2016-08-25 09:15:00;0.00;735.6;0.00;0.00;143.2;0.1116;0.1562;19.270;62.400
9497;2016-08-25 09:30:00;0.00;768.1;0.00;0.00;126.4;0.1116;0.1562;19.127;62.900
9498;2016-08-25 09:45:00;0.00;794.4;0.00;0.00;136.2;0.1110;0.1556;19.436;60.000
9499;2016-08-25 10:00:00;0.00;818.1;0.00;0.00;164.3;0.1110;0.1556;19.603;63.300
9500;2016-08-25 10:15:00;0.00;836.9;0.00;0.00;147.4;0.1110;0.1556;19.508;67.100
9501;2016-08-25 10:30:00;0.00;856.9;0.00;0.00;147.4;0.1105;0.1556;19.460;61.700
9502;2016-08-25 10:45:00;0.00;870.6;0.00;0.00;140.4;0.1105;0.1550;19.936;59.500
9503;2016-08-25 11:00:00;0.00;883.1;0.00;0.00;139.0;0.1099;0.1550;20.603;61.400
9504;2016-08-25 11:15:00;0.00;894.4;0.00;0.00;167.1;0.1099;0.1550;20.936;56.800
9505;2016-08-25 11:30:00;0.00;898.1;0.00;0.00;186.7;0.1093;0.1550;20.960;64.200
9506;2016-08-25 11:45:00;0.00;900.6;0.00;0.00;188.1;0.1093;0.1544;21.008;66.400
9507;2016-08-25 12:00:00;0.00;895.6;0.00;0.00;195.1;0.1087;0.1544;20.936;69.400
9508;2016-08-25 12:15:00;0.00;895.6;0.00;0.00;200.8;0.1087;0.1544;20.936;69.900
9509;2016-08-25 12:30:00;0.00;889.4;0.00;0.00;198.0;0.1082;0.1539;20.770;69.600
9510;2016-08-25 12:45:00;0.00;875.6;0.00;0.00;198.0;0.1082;0.1539;20.603;70.800
9511;2016-08-25 13:00:00;0.00;858.1;0.00;0.00;195.1;0.1076;0.1539;20.579;72.600
9512;2016-08-25 13:15:00;0.00;839.4;0.00;0.00;195.1;0.1076;0.1539;20.770;72.000
9513;2016-08-25 13:30:00;0.00;819.4;0.00;0.00;189.5;0.1076;0.1533;20.913;72.700
9514;2016-08-25 13:45:00;0.00;793.1;0.00;0.00;190.9;0.1070;0.1533;20.793;73.200
9515;2016-08-25 14:00:00;0.00;765.6;0.00;0.00;192.3;0.1070;0.1533;21.008;73.900
9516;2016-08-25 14:15:00;0.00;741.9;0.00;0.00;189.5;0.1065;0.1533;20.841;72.900
9517;2016-08-25 14:30:00;0.00;708.1;0.00;0.00;188.1;0.1065;0.1533;21.366;72.400
9518;2016-08-25 14:45:00;0.00;676.9;0.00;0.00;186.7;0.1065;0.1527;21.056;71.200
9519;2016-08-25 15:00:00;0.00;638.1;0.00;0.00;198.0;0.1059;0.1527;21.103;70.500
9520;2016-08-25 15:15:00;0.00;593.1;0.00;0.00;203.6;0.1059;0.1527;21.032;70.300
9521;2016-08-25 15:30:00;0.00;555.6;0.00;0.00;195.1;0.1059;0.1527;21.342;70.000
9522;2016-08-25 15:45:00;0.00;514.4;0.00;0.00;189.5;0.1053;0.1527;20.984;69.400
9523;2016-08-25 16:00:00;0.00;49.4;0.00;0.00;193.7;0.1053;0.1527;21.079;68.500
9524;2016-08-25 16:15:00;0.00;36.9;0.00;0.00;189.5;0.1053;0.1527;21.008;67.300
9525;2016-08-25 16:30:00;0.00;35.6;0.00;0.00;207.8;0.1053;0.1522;21.151;66.500
9526;2016-08-25 16:45:00;0.00;33.1;0.00;0.00;200.8;0.1053;0.1522;20.889;67.100
9527;2016-08-25 17:00:00;0.00;30.6;0.00;0.00;203.6;0.1053;0.1522;20.507;69.400
9528;2016-08-25 17:15:00;0.00;29.4;0.00;0.00;205.0;0.1047;0.1522;21.079;69.700
9529;2016-08-25 17:30:00;0.00;21.9;0.00;0.00;205.0;0.1047;0.1522;18.842;69.600
9530;2016-08-25 17:45:00;0.00;19.4;0.00;0.00;221.8;0.1047;0.1522;18.152;74.100
9531;2016-08-25 18:00:00;0.00;16.9;0.00;0.00;252.7;0.1047;0.1522;17.701;75.200
9532;2016-08-25 18:15:00;0.00;14.4;0.00;0.00;254.1;0.1047;0.1522;17.272;75.600
9533;2016-08-25 18:30:00;0.00;10.6;0.00;0.00;254.1;0.1047;0.1522;17.272;76.200
9534;2016-08-25 18:45:00;0.00;6.9;0.00;0.00;265.3;0.1047;0.1522;16.939;75.500
9535;2016-08-25 19:00:00;0.00;4.4;0.00;0.00;286.4;0.1047;0.1522;16.701;75.700
9536;2016-08-25 19:15:00;0.00;0.6;0.00;0.00;275.2;0.1047;0.1522;16.582;75.900
9537;2016-08-25 19:30:00;0.00;0.6;0.00;0.00;269.6;0.1047;0.1522;16.320;78.100
9538;2016-08-25 19:45:00;0.00;0.6;0.00;0.00;272.4;0.1047;0.1522;15.939;80.500
9539;2016-08-25 20:00:00;0.00;0.6;0.00;0.00;273.8;0.1042;0.1522;15.700;82.600
9540;2016-08-25 20:15:00;0.00;0.6;0.00;0.00;278.0;0.1042;0.1522;15.676;82.500
9541;2016-08-25 20:30:00;0.00;0.6;0.00;0.00;282.2;0.1042;0.1522;15.557;82.800
9542;2016-08-25 20:45:00;0.00;0.6;0.00;0.00;276.6;0.1042;0.1522;15.318;83.200
9543;2016-08-25 21:00:00;0.00;0.6;0.00;0.00;275.2;0.1042;0.1522;15.079;84.200
9544;2016-08-25 21:15:00;0.00;0.6;0.00;0.00;273.8;0.1042;0.1522;14.864;84.900
9545;2016-08-25 21:30:00;0.00;0.6;0.00;0.00;275.2;0.1042;0.1522;14.960;84.600
9546;2016-08-25 21:45:00;0.00;0.6;0.00;0.00;275.2;0.1042;0.1522;14.816;84.700
9547;2016-08-25 22:00:00;0.00;0.6;0.00;0.00;275.2;0.1042;0.1522;14.529;85.300
9548;2016-08-25 22:15:00;0.00;0.6;0.00;0.00;275.2;0.1036;0.1522;14.601;85.400
9549;2016-08-25 22:30:00;0.00;0.6;0.00;0.00;275.2;0.1036;0.1522;14.337;85.600
9550;2016-08-25 22:45:00;0.00;0.6;0.00;0.00;275.2;0.1036;0.1522;13.954;86.500
9551;2016-08-25 23:00:00;0.00;0.6;0.00;0.00;272.4;0.1036;0.1522;13.882;87.000
9552;2016-08-25 23:15:00;0.00;0.6;0.00;0.00;271.0;0.1036;0.1522;13.594;88.100
9553;2016-08-25 23:30:00;0.00;0.6;0.00;0.00;271.0;0.1036;0.1522;13.546;88.800
9554;2016-08-25 23:45:00;0.00;0.6;0.00;0.00;271.0;0.1036;0.1516;13.497;89.400
9555;2016-08-26 00:00:00;0.00;0.6;0.00;0.00;271.0;0.1030;0.1522;13.401;89.300
9556;2016-08-26 00:15:00;0.00;0.6;0.00;0.00;271.0;0.1036;0.1522;13.305;90.300
9557;2016-08-26 00:30:00;0.00;0.6;0.00;0.00;271.0;0.1036;0.1522;13.064;90.900
9558;2016-08-26 00:45:00;0.00;0.6;0.00;0.00;272.4;0.1030;0.1522;12.775;91.300
9559;2016-08-26 01:00:00;0.00;0.6;0.00;0.00;275.2;0.1030;0.1522;13.112;90.100
9560;2016-08-26 01:15:00;0.00;0.6;0.00;0.00;275.2;0.1030;0.1522;13.016;88.500
9561;2016-08-26 01:30:00;0.00;0.6;0.00;0.00;275.2;0.1030;0.1522;12.823;89.300
9562;2016-08-26 01:45:00;0.00;0.6;0.00;0.00;275.2;0.1030;0.1522;12.316;90.700
9563;2016-08-26 02:00:00;0.00;0.6;0.00;0.00;275.2;0.1030;0.1522;12.727;90.300
9564;2016-08-26 02:15:00;0.00;0.6;0.00;0.00;275.2;0.1030;0.1522;12.775;88.900
9565;2016-08-26 02:30:00;0.00;0.6;0.00;0.00;275.2;0.1030;0.1522;12.485;88.800
9566;2016-08-26 02:45:00;0.00;0.6;0.00;0.00;271.0;0.1030;0.1522;12.364;89.600
9567;2016-08-26 03:00:00;0.00;0.6;0.00;0.00;272.4;0.1030;0.1522;12.025;89.700
9568;2016-08-26 03:15:00;0.00;0.6;0.00;0.00;275.2;0.1030;0.1522;11.880;90.900
9569;2016-08-26 03:30:00;0.00;0.6;0.00;0.00;275.2;0.1030;0.1522;11.734;90.700
9570;2016-08-26 03:45:00;0.00;0.6;0.00;0.00;275.2;0.1030;0.1522;11.929;89.500
9571;2016-08-26 04:00:00;0.00;0.6;0.00;0.00;275.2;0.1030;0.1522;11.929;88.000
9572;2016-08-26 04:15:00;0.00;0.6;0.00;0.00;275.2;0.1025;0.1522;11.686;87.500
9573;2016-08-26 04:30:00;0.00;0.6;0.00;0.00;276.6;0.1025;0.1522;11.832;87.000
9574;2016-08-26 04:45:00;0.00;0.6;0.00;0.00;278.0;0.1025;0.1522;11.565;87.400
9575;2016-08-26 05:00:00;0.00;0.6;0.00;0.00;292.0;0.1025;0.1522;12.243;84.700
9576;2016-08-26 05:15:00;0.00;0.6;0.00;0.00;304.7;0.1025;0.1522;13.064;81.100
9577;2016-08-26 05:30:00;0.00;3.1;0.00;0.00;303.2;0.1025;0.1522;12.678;79.400
9578;2016-08-26 05:45:00;0.00;5.6;0.00;0.00;303.2;0.1025;0.1522;12.292;80.400
9579;2016-08-26 06:00:00;0.00;8.1;0.00;0.00;307.5;0.1025;0.1522;12.558;81.000
9580;2016-08-26 06:15:00;0.00;10.6;0.00;0.00;301.8;0.1019;0.1516;13.112;77.500
9581;2016-08-26 06:30:00;0.00;13.1;0.00;0.00;301.8;0.1019;0.1522;12.847;77.300
9582;2016-08-26 06:45:00;0.00;271.9;0.00;0.00;303.2;0.1019;0.1516;14.361;78.900
9583;2016-08-26 07:00:00;0.00;346.9;0.00;0.00;313.1;0.1019;0.1516;17.582;72.500
9584;2016-08-26 07:15:00;0.00;401.9;0.00;0.00;11.2;0.1019;0.1516;18.628;69.400
9585;2016-08-26 07:30:00;0.00;458.1;0.00;0.00;19.7;0.1013;0.1516;18.913;62.900
9586;2016-08-26 07:45:00;0.00;514.4;0.00;0.00;23.9;0.1013;0.1516;18.652;58.700
9587;2016-08-26 08:00:00;0.00;568.1;0.00;0.00;28.1;0.1007;0.1516;19.484;59.400
9588;2016-08-26 08:15:00;0.00;615.6;0.00;0.00;30.9;0.1007;0.1516;20.007;56.300
9589;2016-08-26 08:30:00;0.00;646.9;0.00;0.00;54.8;0.1007;0.1510;20.126;56.600
9590;2016-08-26 08:45:00;0.00;678.1;0.00;0.00;92.7;0.1002;0.1510;19.127;60.100
9591;2016-08-26 09:00:00;0.00;704.4;0.00;0.00;113.7;0.1002;0.1510;19.627;63.000
9592;2016-08-26 09:15:00;0.00;731.9;0.00;0.00;139.0;0.0996;0.1510;19.032;62.900
9593;2016-08-26 09:30:00;0.00;760.6;0.00;0.00;143.2;0.0996;0.1504;19.318;62.500
9594;2016-08-26 09:45:00;0.00;786.9;0.00;0.00;176.9;0.0996;0.1504;19.318;67.300
9595;2016-08-26 10:00:00;0.00;808.1;0.00;0.00;171.3;0.0990;0.1504;18.438;72.100
9596;2016-08-26 10:15:00;0.00;828.1;0.00;0.00;161.5;0.0990;0.1504;19.651;73.900
9597;2016-08-26 10:30:00;0.00;844.4;0.00;0.00;165.7;0.0990;0.1499;19.888;73.900
9598;2016-08-26 10:45:00;0.00;858.1;0.00;0.00;181.1;0.0985;0.1499;19.627;73.700
9599;2016-08-26 11:00:00;0.00;869.4;0.00;0.00;169.9;0.0985;0.1499;19.912;73.100
9600;2016-08-26 11:15:00;0.00;880.6;0.00;0.00;186.7;0.0979;0.1499;20.603;70.900
9601;2016-08-26 11:30:00;0.00;884.4;0.00;0.00;181.1;0.0979;0.1493;20.960;69.100
9602;2016-08-26 11:45:00;0.00;886.9;0.00;0.00;192.3;0.0973;0.1493;20.746;69.700
9603;2016-08-26 12:00:00;0.00;884.4;0.00;0.00;190.9;0.0973;0.1493;20.555;70.500
9604;2016-08-26 12:15:00;0.00;876.9;0.00;0.00;193.7;0.0973;0.1487;20.793;71.400
9605;2016-08-26 12:30:00;0.00;873.1;0.00;0.00;198.0;0.0967;0.1487;20.889;71.900
9606;2016-08-26 12:45:00;0.00;859.4;0.00;0.00;190.9;0.0962;0.1487;21.008;71.400
9607;2016-08-26 13:00:00;0.00;845.6;0.00;0.00;189.5;0.0962;0.1482;21.485;72.000
9608;2016-08-26 13:15:00;0.00;829.4;0.00;0.00;192.3;0.0956;0.1482;21.413;71.000
9609;2016-08-26 13:30:00;0.00;809.4;0.00;0.00;193.7;0.0956;0.1482;21.700;72.700
9610;2016-08-26 13:45:00;0.00;793.1;0.00;0.00;185.3;0.0956;0.1482;21.915;72.600
9611;2016-08-26 14:00:00;0.00;770.6;0.00;0.00;192.3;0.0956;0.1482;21.509;74.300
9612;2016-08-26 14:15:00;0.00;745.6;0.00;0.00;195.1;0.0950;0.1476;21.366;73.700
9613;2016-08-26 14:30:00;0.00;711.9;0.00;0.00;198.0;0.0950;0.1476;21.485;74.800
9614;2016-08-26 14:45:00;0.00;680.6;0.00;0.00;198.0;0.0945;0.1470;21.437;74.200
9615;2016-08-26 15:00:00;0.00;643.1;0.00;0.00;190.9;0.0945;0.1470;20.936;74.200
9616;2016-08-26 15:15:00;0.00;601.9;0.00;0.00;199.4;0.0945;0.1470;21.270;75.500
9617;2016-08-26 15:30:00;0.00;570.6;0.00;0.00;199.4;0.0945;0.1470;20.746;75.600
9618;2016-08-26 15:45:00;0.00;525.6;0.00;0.00;200.8;0.0939;0.1470;20.913;76.200
9619;2016-08-26 16:00:00;0.00;90.6;0.00;0.00;198.0;0.0939;0.1470;20.746;77.000
9620;2016-08-26 16:15:00;0.00;78.1;0.00;0.00;203.6;0.0939;0.1470;20.579;78.200
9621;2016-08-26 16:30:00;0.00;83.1;0.00;0.00;206.4;0.0939;0.1464;20.698;77.200
9622;2016-08-26 16:45:00;0.00;98.1;0.00;0.00;190.9;0.0939;0.1464;20.293;78.700
9623;2016-08-26 17:00:00;0.00;103.1;0.00;0.00;202.2;0.0939;0.1464;20.150;79.100
9624;2016-08-26 17:15:00;0.00;111.9;0.00;0.00;206.4;0.0939;0.1464;19.912;80.300
9625;2016-08-26 17:30:00;0.00;93.1;0.00;0.00;206.4;0.0933;0.1464;19.032;79.700
9626;2016-08-26 17:45:00;0.00;84.4;0.00;0.00;209.2;0.0933;0.1464;18.604;81.400
9627;2016-08-26 18:00:00;0.00;60.6;0.00;0.00;226.0;0.0939;0.1464;18.176;82.700
9628;2016-08-26 18:15:00;0.00;49.4;0.00;0.00;226.0;0.0939;0.1464;17.843;84.500
9629;2016-08-26 18:30:00;0.00;34.4;0.00;0.00;237.3;0.0939;0.1464;17.368;85.600
9630;2016-08-26 18:45:00;0.00;21.9;0.00;0.00;237.3;0.0933;0.1464;17.106;86.500
9631;2016-08-26 19:00:00;0.00;10.6;0.00;0.00;237.3;0.0939;0.1464;16.773;88.200
9632;2016-08-26 19:15:00;0.00;0.6;0.00;0.00;237.3;0.0933;0.1464;16.558;88.100
9633;2016-08-26 19:30:00;0.00;0.6;0.00;0.00;238.7;0.0933;0.1464;16.320;89.000
9634;2016-08-26 19:45:00;0.00;0.6;0.00;0.00;238.7;0.0939;0.1464;15.939;90.000
9635;2016-08-26 20:00:00;0.00;0.6;0.00;0.00;238.7;0.0933;0.1464;15.891;90.300
9636;2016-08-26 20:15:00;0.00;0.6;0.00;0.00;262.5;0.0933;0.1464;15.915;90.700
9637;2016-08-26 20:30:00;0.00;0.6;0.00;0.00;256.9;0.0933;0.1459;15.819;91.100
9638;2016-08-26 20:45:00;0.00;0.6;0.00;0.00;256.9;0.0933;0.1464;15.342;92.300
9639;2016-08-26 21:00:00;0.00;0.6;0.00;0.00;256.9;0.0933;0.1464;15.342;93.100
9640;2016-08-26 21:15:00;0.00;0.6;0.00;0.00;256.9;0.0933;0.1459;15.509;93.300
9641;2016-08-26 21:30:00;0.00;0.6;0.00;0.00;256.9;0.0933;0.1459;15.796;92.200
9642;2016-08-26 21:45:00;0.00;0.6;0.00;0.00;256.9;0.0933;0.1464;15.438;92.700
9643;2016-08-26 22:00:00;0.00;0.6;0.00;0.00;256.9;0.0933;0.1464;15.438;93.700
9644;2016-08-26 22:15:00;0.00;0.6;0.00;0.00;256.9;0.0927;0.1464;15.509;93.200
9645;2016-08-26 22:30:00;0.00;0.6;0.00;0.00;248.5;0.0933;0.1464;14.912;94.900
9646;2016-08-26 22:45:00;0.00;0.6;0.00;0.00;244.3;0.0933;0.1464;15.008;96.000
9647;2016-08-26 23:00:00;0.00;0.6;0.00;0.00;244.3;0.0933;0.1464;14.792;96.300
9648;2016-08-26 23:15:00;0.00;0.6;0.00;0.00;244.3;0.0933;0.1464;14.768;96.400
9649;2016-08-26 23:30:00;0.00;0.6;0.00;0.00;244.3;0.0933;0.1464;14.816;96.500
9650;2016-08-26 23:45:00;0.00;0.6;0.00;0.00;244.3;0.0927;0.1464;14.697;96.800
9651;2016-08-27 00:00:00;0.00;0.6;0.00;0.00;244.3;0.0927;0.1464;14.457;97.100
9652;2016-08-27 00:15:00;0.00;0.6;0.00;0.00;244.3;0.0933;0.1464;14.457;97.300
9653;2016-08-27 00:30:00;0.00;0.6;0.00;0.00;244.3;0.0933;0.1464;14.553;97.500
9654;2016-08-27 00:45:00;0.00;0.6;0.00;0.00;244.3;0.0927;0.1464;14.553;97.600
9655;2016-08-27 01:00:00;0.00;0.6;0.00;0.00;244.3;0.0927;0.1464;14.433;97.600
9656;2016-08-27 01:15:00;0.00;0.6;0.00;0.00;244.3;0.0927;0.1464;14.457;97.600
9657;2016-08-27 01:30:00;0.00;0.6;0.00;0.00;244.3;0.0927;0.1464;14.481;97.600
9658;2016-08-27 01:45:00;0.00;0.6;0.00;0.00;244.3;0.0933;0.1464;14.505;97.800
9659;2016-08-27 02:00:00;0.00;0.6;0.00;0.00;244.3;0.0927;0.1464;14.409;97.700
9660;2016-08-27 02:15:00;0.00;0.6;0.00;0.00;244.3;0.0927;0.1464;14.098;97.200
9661;2016-08-27 02:30:00;0.00;0.6;0.00;0.00;244.3;0.0927;0.1464;13.834;93.100
9662;2016-08-27 02:45:00;0.00;0.6;0.00;0.00;245.7;0.0927;0.1459;13.930;92.400
9663;2016-08-27 03:00:00;0.00;0.6;0.00;0.00;251.3;0.0927;0.1464;13.714;93.700
9664;2016-08-27 03:15:00;0.00;0.6;0.00;0.00;251.3;0.0927;0.1464;13.834;92.000
9665;2016-08-27 03:30:00;0.00;0.6;0.00;0.00;259.7;0.0927;0.1459;13.858;91.500
9666;2016-08-27 03:45:00;0.00;0.6;0.00;0.00;297.6;0.0927;0.1459;13.978;90.500
9667;2016-08-27 04:00:00;0.00;0.6;0.00;0.00;301.8;0.0927;0.1459;13.449;91.200
9668;2016-08-27 04:15:00;0.00;0.6;0.00;0.00;294.8;0.0927;0.1459;13.425;91.000
9669;2016-08-27 04:30:00;0.00;0.6;0.00;0.00;285.0;0.0927;0.1459;13.209;91.100
