"TOA5","CR1000","CR1000","E9189","CR1000.Std.27.04","CPU:M1 - LTER Catchment station - 160517.CR1","22723","MeteoVal"
"TIMESTAMP","RECORD","BattV_Avg","T_Log_Avg","T_Air_Avg","T_Air_Std","RH","Wind_Dir","Wind_Speed_Avg","Wind_Speed_Max","Wind_Speed_Std","Wind_Diag","Wind_SmplsF_Tot","Wind_Diag1F","Wind_Diag2F","Wind_Diag4F","Wind_Diag8F","Wind_Diag9F","Wind_Diag10F","Wind_NNDF","Tip_Precip_Tot","SWC_A_02_Avg","SWC_A_02_Std","SWC_ST_A_02_Avg","SWC_ST_A_02_Std","SWC_A_05_Avg","SWC_A_05_Std","SWC_ST_A_05_Avg","SWC_ST_A_05_Std","SWC_A_20_Avg","SWC_A_20_Std","SWC_ST_A_20_Avg","SWC_ST_A_20_Std","SWP_A_05","SWP_ST_A_05","SWP_A_20","SWP_ST_A_20","SR_Sw_Avg","SR_Sw_Std","PAR_Up_Avg","PAR_Up_Std","PAR_Soil_Avg","PAR_Soil_Std"
"TS","RN","Volts","Deg C","Deg C","Deg C","%","degrees","meters/second","meters/second","meters/second","unitless","","","","","","","","","mm/15min","m^3/m^3","m^3/m^3","Deg C","Deg C","m^3/m^3","m^3/m^3","Deg C","Deg C","m^3/m^3","m^3/m^3","Deg C","Deg C","kPa","Deg C","kPa","Deg C","W/m2","W/m2","umol/m2s1","umol/m2s1","umol/m2s1","umol/m2s1"
"","","Avg","Avg","Avg","Std","Smp","Smp","Avg","Max","Std","Smp","Tot","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Tot","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Smp","Smp","Smp","Smp","Avg","Std","Avg","Std","Avg","Std"
"2016-06-08 00:45:00",2029,13.01,8.19,7.998,0.054,91.9,342,1.035,1.4,0.2,0,15,0,0,0,0,0,0,0,0,0.3531,0,11.84,0.032,0.3802,0,13.12,0.03,0.3418,0,12.7,0.014,-8.1,12.7,-8.6,12.9,3575,8.74,0,0,0,0
"2016-06-08 01:00:00",2030,13.01,8.11,8.02,0.058,88.5,336,1.169,1.6,0.211,0,15,0,0,0,0,0,0,0,0,0.3529,0,11.74,0.031,0.3802,0,13.05,0.025,0.3418,0,12.68,0.014,-8.1,12.7,-8.6,12.9,3545,24.07,0,0,0,0
"2016-06-08 01:15:00",2031,13,7.985,7.899,0.049,88.2,332,1.338,1.98,0.358,0,15,0,0,0,0,0,0,0,0,0.35246,0,11.63,0.034,0.3802,0,12.98,0.024,0.3418,0,12.65,0.015,-8.1,12.6,-8.6,12.9,3491,16.24,0,0,0,0
"2016-06-08 01:30:00",2032,13,7.83,7.924,0.082,85.3,337,1.159,1.57,0.289,0,15,0,0,0,0,0,0,0,0,0.3523,0,11.49,0.049,0.3802,0,12.89,0.031,0.3418,0,12.62,0.016,-8.1,12.5,-8.6,12.9,3424,21.48,0,0,0,0
"2016-06-08 01:45:00",2033,12.99,7.682,8.27,0.245,77.94,324,1.235,2.11,0.391,0,15,0,0,0,0,0,0,0,0,0.3523,0,11.33,0.047,0.3802,0,12.81,0.022,0.3418,0,12.59,0.011,-8.1,12.4,-8.6,12.8,3299,64.24,0,0,0,0
"2016-06-08 02:00:00",2034,12.99,7.602,8.77,0.12,79.3,325,1.282,2.14,0.471,0,15,0,0,0,0,0,0,0,0,0.35254,0,11.15,0.049,0.3802,0,12.72,0.027,0.3418,0,12.56,0.019,-8.4,12.3,-8.6,12.8,3137,12.85,0,0,0,0
"2016-06-08 02:15:00",2035,12.99,7.577,8.43,0.112,82.9,317,0.781,1.23,0.266,0,15,0,0,0,0,0,0,0,0,0.35286,0,11,0.045,0.3802,0,12.63,0.029,0.3418,0,12.54,0.022,-8.4,12.2,-8.6,12.8,3180,26.03,0,0,0,0
"2016-06-08 02:30:00",2036,12.98,7.54,8.18,0.146,81.3,320,1.315,2.03,0.37,0,15,0,0,0,0,0,0,0,0,0.35286,0,10.88,0.043,0.3802,0,12.54,0.03,0.3418,0,12.51,0.017,-8.4,12,-8.6,12.8,3285,22.58,0,0,0,0
"2016-06-08 02:45:00",2037,12.97,7.511,8.51,0.073,79.74,317,1.17,1.5,0.204,0,15,0,0,0,0,0,0,0,0,0.3523,0,10.77,0.033,0.3801333,0,12.45,0.027,0.3418,0,12.48,0.018,-8.4,11.9,-8.6,12.8,3220,15.63,0,0,0,0
"2016-06-08 03:00:00",2038,12.97,7.491,8.3,0.169,81.8,324,0.873,1.41,0.282,0,15,0,0,0,0,0,0,0,0,0.35214,0,10.7,0.028,0.3797,0,12.36,0.025,0.3418,0,12.45,0.017,-8.4,11.8,-8.6,12.7,3223,17.61,0,0,0,0
"2016-06-08 03:15:00",2039,12.96,7.433,7.942,0.16,83,334,1.219,1.48,0.123,0,15,0,0,0,0,0,0,0,0,0.35226,0,10.62,0.026,0.3797,0,12.29,0.027,0.3418067,0,12.42,0.021,-8.4,11.8,-8.6,12.7,3280,21.62,0,0,0,0
"2016-06-08 03:30:00",2040,12.96,7.336,7.974,0.343,88.3,343,1.124,1.46,0.165,0,15,0,0,0,0,0,0,0,0,0.3519,0,10.53,0.038,0.3797,0,12.22,0.025,0.3418067,0,12.39,0.013,-8.4,11.7,-8.7,12.7,3290,46.24,0,0,0,0
"2016-06-08 03:45:00",2041,12.97,7.253,7.684,0.167,85.4,317,1.107,1.51,0.193,0,15,0,0,0,0,0,0,0,0,0.3517,0,10.42,0.025,0.3797,0,12.14,0.021,0.3418133,0,12.35,0.021,-8.4,11.6,-8.7,12.7,3386,25.01,0,0,0,0
"2016-06-08 04:00:00",2042,12.96,7.198,8.66,0.289,76.71,331,1.415,1.97,0.328,0,15,0,0,0,0,0,0,0,0,0.3517,0,10.32,0.033,0.3797,0,12.07,0.026,0.3418067,0,12.32,0.015,-8.2,11.5,-8.7,12.6,3185,90.5,0,0,0,0
"2016-06-08 04:15:00",2043,12.96,7.267,8.4,0.323,83.5,9,1.177,1.68,0.232,0,15,0,0,0,0,0,0,0,0,0.3517,0,10.24,0.024,0.3797,0,12,0.022,0.3418333,0,12.29,0.015,-8.1,11.4,-8.6,12.6,3169,86.5,0.68,0.833,0,0
"2016-06-08 04:30:00",2044,12.96,7.351,8.76,0.165,80.7,340,1.177,1.45,0.255,0,15,0,0,0,0,0,0,0,0,0.3517,0,10.19,0.023,0.3797,0,11.93,0.023,0.34184,0,12.25,0.014,-8.4,11.3,-8.6,12.6,3150,48.46,3.852,1.806,1.133,0.801
"2016-06-08 04:45:00",2045,12.96,7.475,8.88,0.083,78.58,1,1.141,1.47,0.221,0,15,0,0,0,0,0,0,0,0,0.35142,0,10.18,0.022,0.3797,0,11.86,0.018,0.34186,0,12.22,0.017,-8.2,11.3,-8.7,12.6,3070,25.23,11.1,2.393,2.832,0.801
"2016-06-08 05:00:00",2046,12.98,7.612,9.11,0.116,77.6,308,1.017,1.38,0.185,0,15,0,0,0,0,0,0,0,0,0.35146,0,10.18,0.02,0.3797,0,11.81,0.018,0.34186,0,12.2,0.02,-8.2,11.2,-8.7,12.5,2983,31.67,28.32,7.792,7.818,2.467
"2016-06-08 05:15:00",2047,13.03,7.775,9.12,0.019,77.49,320,0.719,1.33,0.272,0,15,0,0,0,0,0,0,0,0,0.3511,0,10.19,0.017,0.3797,0,11.77,0.017,0.34188,0,12.16,0.019,-8.5,11.2,-8.7,12.5,2979,11.82,50.08,5.036,13.82,1.051
"2016-06-08 05:30:00",2048,13.1,7.948,9.11,0.066,80.8,324,1.006,1.39,0.166,0,15,0,0,0,0,0,0,0,0,0.35106,0,10.21,0.023,0.3797,0,11.74,0.018,0.3418866,0,12.12,0.016,-8.1,11.2,-8.7,12.5,3014,15.69,78.62,13.09,18.92,2.622
"2016-06-08 05:45:00",2049,13.25,8.15,9.27,0.136,79.52,240,0.865,1.2,0.208,0,15,0,0,0,0,0,0,0,0,0.3511,0,10.25,0.03,0.3797,0,11.71,0.011,0.3418933,0,12.09,0.018,-8.1,11.1,-8.7,12.5,3033,18.55,135.4,18.98,32.4,5.769
"2016-06-08 06:00:00",2050,13.53,8.45,9.61,0.109,78.81,108,0.583,1.1,0.244,0,15,0,0,0,0,0,0,0,0,0.35094,0,10.3,0.031,0.3797,0,11.69,0.009,0.3418866,0,12.06,0.013,-8.4,11.1,-8.7,12.4,2967,39.49,187.8,14.19,48.71,4.671
"2016-06-08 06:15:00",2051,13.88,8.87,9.68,0.076,83.3,337,0.491,0.7,0.159,0,15,0,0,0,0,0,0,0,0,0.3505799,0,10.41,0.032,0.3797,0,11.67,0.009,0.3418866,0,12.02,0.013,-8.2,11.1,-8.7,12.4,3015,56.2,225.9,5.628,64,2.952
"2016-06-08 06:30:00",2052,14.13,9.36,9.94,0.123,81.9,358,0.394,0.97,0.218,0,15,0,0,0,0,0,0,0,0,0.35086,0,10.53,0.043,0.3797,0,11.67,0.009,0.3419,0,11.99,0.015,-8.1,11.1,-8.7,12.4,3037,36.77,208.7,12.88,60.82,5.893
"2016-06-08 06:45:00",2053,14.19,9.79,9.85,0.03,78.8,28,0.668,1.24,0.302,0,15,0,0,0,0,0,0,0,0,0.3505,0,10.69,0.052,0.3797,0,11.69,0.013,0.3419,0,11.96,0.018,-8.2,11.2,-8.7,12.4,2934,40.68,266.2,32.52,76.11,14.98
"2016-06-08 07:00:00",2054,14.16,10.09,9.77,0.032,77.23,30,1.018,1.54,0.225,0,15,0,0,0,0,0,0,0,0,0.35038,0,10.84,0.046,0.3797,0,11.71,0.01,0.3419,0,11.93,0.014,-8.5,11.2,-8.7,12.3,2765,32.52,182.5,27.53,49.84,11.2
"2016-06-08 07:15:00",2055,14.14,10.16,9.98,0.127,79.61,356,1.191,2.02,0.342,0,15,0,0,0,0,0,0,0,0,0.34994,0,10.97,0.029,0.3797,0,11.75,0.01,0.3419,0,11.9,0.017,-8.2,11.2,-8.7,12.3,2666,36.74,193.6,20.2,43.15,4.289
"2016-06-08 07:30:00",2056,14.2,10.2,10.18,0.046,75.3,34,1.53,2.07,0.322,0,15,0,0,0,0,0,0,0,0,0.3499,0,11.06,0.032,0.3797,0,11.78,0.013,0.3419,0,11.87,0.018,-8.4,11.3,-8.7,12.3,2635,38.81,314.8,52.24,67.17,9.18
"2016-06-08 07:45:00",2057,14.72,10.41,10.4,0.091,74.65,153,0.951,1.88,0.51,0,15,0,0,0,0,0,0,0,0,0.34946,0,11.16,0.039,0.3797,0,11.81,0.012,0.3419,0,11.84,0.018,-8.5,11.3,-8.7,12.3,2630,27.88,423.7,6.705,98.3,4.719
"2016-06-08 08:00:00",2058,14.69,10.83,10.28,0.156,87.8,151,1.223,2.16,0.531,0,15,0,0,0,0,0,0,0,0,0.3493,0,11.3,0.055,0.3797,0,11.83,0.017,0.3419,0,11.82,0.021,-8.5,11.4,-8.7,12.2,2818,83.9,486.7,20.47,116,4.578
"2016-06-08 08:15:00",2059,14.68,11.15,10.19,0.137,78.66,227,0.626,1.5,0.358,0,15,0,0,0,0,0,0,0,0,0.3493,0,11.48,0.052,0.37966,0,11.88,0.016,0.3419,0,11.8,0.022,-8.4,11.5,-8.7,12.2,2920,69.59,529.2,28.7,142.6,14.5
"2016-06-08 08:30:00",2060,14.66,11.55,10.48,0.073,80.4,117,0.717,1.37,0.337,0,15,0,0,0,0,0,0,0,0,0.34878,0,11.68,0.069,0.37922,0,11.93,0.017,0.3419,0,11.77,0.016,-8.5,11.5,-8.7,12.2,2508,128.2,387,46.08,98.1,19.27
"2016-06-08 08:45:00",2061,14.65,11.89,10.83,0.109,79.13,187,0.736,1.6,0.411,0,15,0,0,0,0,0,0,0,0,0.3487,0,11.86,0.043,0.3791,0,11.99,0.019,0.34186,0,11.75,0.019,-8.5,11.6,-8.7,12.2,2308,44.31,465.8,51.7,106.3,13.33
"2016-06-08 09:00:00",2062,14.63,12.24,10.75,0.064,81.2,171,0.912,1.67,0.424,0,15,0,0,0,0,0,0,0,0,0.3487,0,12.01,0.041,0.3791,0,12.05,0.014,0.3412933,0,11.74,0.01,-8.2,11.7,-8.9,12.1,2364,35.39,572.1,22.65,149.4,8.98
"2016-06-08 09:15:00",2063,14.6,12.54,10.81,0.112,74.5,229,1.428,2.76,0.607,0,15,0,0,0,0,0,0,0,0,0.34846,0,12.18,0.059,0.3791,0,12.13,0.024,0.3412933,0,11.71,0.012,-8.5,11.8,-8.7,12.1,2282,67.91,629.2,45.17,193.4,24.67
"2016-06-08 09:30:00",2064,14.61,12.8,10.84,0.102,77.93,177,1.451,2.45,0.453,0,15,0,0,0,0,0,0,0,0,0.3481,0,12.4,0.067,0.3791,0,12.21,0.025,0.3412933,0,11.7,0.018,-8.5,11.9,-8.8,12.1,2135,11.85,711.1,95.2,200.2,27.27
"2016-06-08 09:45:00",2065,14.45,13.25,11.18,0.148,79.56,215,1.465,2.47,0.637,0,15,0,0,0,0,0,0,0,0,0.34798,0,12.64,0.076,0.3789667,0,12.3,0.033,0.3413,0,11.69,0.016,-8.5,12,-8.7,12.1,2093,24.19,970,95,317.7,41.63
"2016-06-08 10:00:00",2066,14,13.81,11.37,0.082,75.44,194,1.863,2.61,0.472,0,15,0,0,0,0,0,0,0,0,0.3474933,0,12.97,0.099,0.3786,0,12.41,0.039,0.3412933,0,11.69,0.021,-8.2,12.1,-8.7,12.1,1991,57.89,739.9,45.95,246.5,15.72
"2016-06-08 10:15:00",2067,13.99,13.92,11.48,0.084,63.86,226,1.823,2.6,0.553,0,15,0,0,0,0,0,0,0,0,0.34724,0,13.27,0.076,0.3786,0,12.55,0.042,0.3413,0,11.67,0.012,-8.2,12.3,-8.7,12.1,1802,58.87,760.4,45.91,231.5,16.07
"2016-06-08 10:30:00",2068,13.99,14.01,11.87,0.151,65.49,208,1.385,2.23,0.611,0,15,0,0,0,0,0,0,0,0,0.3468066,0,13.49,0.06,0.3786,0,12.7,0.041,0.3412933,0,11.66,0.02,-8.5,12.5,-8.7,12,1614,19.27,900,85.2,293.6,34.52
"2016-06-08 10:45:00",2069,13.96,14.72,12.6,0.265,68.48,113,1.621,2.85,0.752,0,15,0,0,0,0,0,0,0,0,0.34624,0,13.76,0.103,0.37836,0,12.84,0.041,0.3413,0,11.66,0.01,-8.5,12.6,-8.7,12,1502,60.33,1567,469.3,595.9,223.8
"2016-06-08 11:00:00",2070,13.95,16.06,12.96,0.391,71.09,47,1.796,2.72,0.687,0,15,0,0,0,0,0,0,0,0,0.34584,0,14.31,0.206,0.378,0,13.01,0.065,0.3413,0,11.65,0.012,-8.2,12.8,-8.7,12,1382,44.69,1754,544.1,774.5,315.3
"2016-06-08 11:15:00",2071,13.9,17.68,13.98,0.47,59.33,73,1.955,2.83,0.509,0,15,0,0,0,0,0,0,0,0,0.34536,0,15.11,0.314,0.3778,0,13.25,0.084,0.3411666,0,11.66,0.012,-8.2,13.1,-8.7,12,1108,117.3,2227,673.4,1084,400
"2016-06-08 11:30:00",2072,13.88,19.34,14.24,0.384,58.91,39,1.439,2.42,0.613,0,15,0,0,0,0,0,0,0,0,0.3447133,0,16.38,0.422,0.3776,0,13.6,0.12,0.34062,0,11.67,0.015,-8.2,13.5,-8.8,12,824,78.51,1916,933,878,528.5
"2016-06-08 11:45:00",2073,13.88,19.84,13.4,0.171,61.66,102,1.364,2.26,0.612,0,15,0,0,0,0,0,0,0,0,0.3441,0,17.63,0.221,0.3770666,0,14.07,0.146,0.34064,0,11.68,0.023,-8.2,14,-8.8,12,674.1,17.79,781.8,120.6,230.3,44.98
"2016-06-08 12:00:00",2074,13.87,19.26,13.23,0.219,65.6,203,1.255,2.97,0.665,0,15,0,0,0,0,0,0,0,0,0.34342,0,17.91,0.026,0.37678,0,14.53,0.112,0.3406133,0,11.69,0.014,-8.2,14.5,-8.7,12,720.2,53.32,614.5,40.7,154.2,11.7
"2016-06-08 12:15:00",2075,13.88,18.48,13.03,0.079,67.3,173,1.819,3,0.728,0,15,0,0,0,0,0,0,0,0,0.34282,0,17.65,0.112,0.3763,0,14.81,0.055,0.3406267,0,11.69,0.015,-8.2,14.7,-8.7,12,887,37.72,687.8,60.43,187.2,37.72
"2016-06-08 12:30:00",2076,13.93,17.87,13.2,0.072,69.14,169,1.2,2.25,0.582,0,15,0,0,0,0,0,0,0,0,0.3422467,0,17.27,0.096,0.3761,0,14.95,0.021,0.34062,0,11.72,0.015,-8.2,14.9,-8.8,12,980,29.44,786.5,16.02,187.2,19.07
"2016-06-08 12:45:00",2077,13.9,17.6,13.65,0.268,63.68,181,1.69,2.84,0.712,0,15,0,0,0,0,0,0,0,0,0.3417667,0,17.01,0.066,0.3757,0,15,0.018,0.3406133,0,11.74,0.011,-8.2,14.9,-8.8,12,1036,6.749,1310,428.8,387.5,196.3
"2016-06-08 13:00:00",2078,13.89,17.71,13.94,0.122,64.56,177,1.386,2.24,0.555,0,15,0,0,0,0,0,0,0,0,0.3410867,0,16.95,0.042,0.3755666,0,15.03,0.017,0.34062,0,11.77,0.017,-8.2,15,-8.8,12,1007,26.13,1378,353.3,422.9,142.8
"2016-06-08 13:15:00",2079,13.89,17.98,14.25,0.209,59.47,179,2.227,3.77,0.833,0,15,0,0,0,0,0,0,0,0,0.34044,0,17.16,0.093,0.37496,0,15.07,0.02,0.3404533,0,11.8,0.02,-8.2,15,-8.8,12.1,979,20.61,1396,349.2,446.5,127.6
"2016-06-08 13:30:00",2080,13.87,18.07,14.12,0.069,56.37,234,1.867,3.07,0.733,0,15,0,0,0,0,0,0,0,0,0.33984,0,17.43,0.054,0.3746,0,15.15,0.036,0.34,0,11.85,0.02,-8.2,15.2,-8.8,12.1,949,17.3,852,111.6,254.1,48.29
"2016-06-08 13:45:00",2081,13.87,17.99,13.79,0.135,65.51,213,2.337,4.79,0.941,0,15,0,0,0,0,0,0,0,0,0.33928,0,17.51,0.025,0.37444,0,15.27,0.041,0.34,0,11.89,0.024,-8.2,15.3,-8.8,12.1,892,14.82,640.9,79.45,146,22.79
"2016-06-08 14:00:00",2082,13.88,17.59,13.1,0.202,64.87,207,2.343,4.85,1.121,0,15,0,0,0,0,0,0,0,0,0.3388,0,17.32,0.084,0.3739667,0,15.36,0.022,0.34,0,11.94,0.016,-8.2,15.4,-8.8,12.1,1087,52.43,1213,392.3,318.8,112.7
"2016-06-08 14:15:00",2083,13.88,17.38,13.17,0.092,64.49,226,2.443,3.7,0.644,0,15,0,0,0,0,0,0,0,0,0.3382,0,17.16,0.016,0.3735,0,15.42,0.014,0.34,0,11.99,0.024,-8.2,15.4,-8.8,12.1,1140,25.81,802,101,224.3,22.2
"2016-06-08 14:30:00",2084,13.87,17.11,12.97,0.15,65.08,202,2.301,3.55,0.562,0,15,0,0,0,0,0,0,0,0,0.3376666,0,17.12,0.036,0.37334,0,15.43,0.017,0.34,0,12.04,0.019,-8.2,15.5,-8.8,12.2,1217,14.7,551.7,53.29,144.1,16.23
"2016-06-08 14:45:00",2085,13.87,16.84,13.12,0.189,66.03,200,2.103,2.73,0.325,0,15,0,0,0,0,0,0,0,0,0.33714,0,16.94,0.059,0.3729,0,15.45,0.012,0.33964,0,12.09,0.018,-8.2,15.5,-8.8,12.2,1309,24.97,990,154.3,242.3,26.85
"2016-06-08 15:00:00",2086,13.88,17.11,13.69,0.303,59.98,203,2.077,3.16,0.581,0,15,0,0,0,0,0,0,0,0,0.3365866,0,16.85,0.016,0.37286,0,15.45,0.015,0.3394,0,12.13,0.021,-8.2,15.5,-8.8,12.2,1302,38.08,1511,319.5,319.4,48.46
"2016-06-08 15:15:00",2087,13.87,17.57,13.16,0.314,68.77,212,3.163,5.17,0.94,0,15,0,0,0,0,0,0,0,0,0.33606,0,17.01,0.066,0.37246,0,15.46,0.018,0.3394,0,12.18,0.02,-8.2,15.5,-8.8,12.3,1269,35.32,575.3,109.7,161.3,26.44
"2016-06-08 15:30:00",2088,13.86,16.98,12.27,0.106,69.97,167,2.627,4.37,0.895,0,15,0,0,0,0,0,0,0,0,0.3357,0,17.01,0.075,0.3722667,0,15.47,0.015,0.3394,0,12.23,0.02,-8.2,15.6,-8.8,12.3,1403,33.47,461.7,28.97,121,8.47
"2016-06-08 15:45:00",2089,13.94,16.28,12.11,0.093,74.9,224,3.182,6.83,1.146,0,15,0,0,0,0,0,0,0,0,0.33526,0,16.7,0.1,0.37242,0,15.48,0.015,0.3394,0,12.28,0.023,-8.2,15.6,-8.8,12.3,1553,61.4,552.1,81.8,135.5,8.95
"2016-06-08 16:00:00",2090,13.89,16,12.66,0.377,72.86,211,2.719,3.69,0.554,0,15,0,0,0,0,0,0,0,0,0.3349,0,16.38,0.085,0.3723,0,15.45,0.018,0.33904,0,12.31,0.021,-8.3,15.6,-8.8,12.4,1719,19.03,1040,384.1,183.9,16.08
"2016-06-08 16:15:00",2091,13.88,16.24,12.63,0.07,75.88,214,3.076,5.65,0.791,0,15,0,0,0,0,0,0,0,0,0.33418,0,16.24,0.024,0.3732667,0.001,15.39,0.029,0.3388,0,12.36,0.017,-8.3,15.5,-8.8,12.4,1751,22.66,957,215.8,198,13.64
"2016-06-08 16:30:00",2092,13.86,16.21,12,0.231,79.72,131,2.389,3.79,0.931,0,15,0,0,0,0,0,0,0,0,0.3335133,0,16.19,0.02,0.3735667,0.001,15.34,0.016,0.3388,0,12.4,0.021,-8.3,15.5,-8.8,12.4,1903,44.82,671.6,126.7,147.8,14.07
"2016-06-08 16:45:00",2093,13.88,15.98,12.02,0.073,78.12,237,1.919,2.51,0.373,0,15,0,0,0,0,0,0,0,0,0.3332866,0,16.11,0.028,0.3722667,0,15.32,0.016,0.3388,0,12.44,0.021,-8.3,15.5,-8.8,12.5,1933,21.16,452.6,52.67,108.4,15.41
"2016-06-08 17:00:00",2094,13.89,15.7,12.12,0.039,73.61,222,1.475,1.98,0.373,0,15,0,0,0,0,0,0,0,0,0.33274,0,15.99,0.043,0.3718,0,15.28,0.013,0.3388,0,12.48,0.023,-8.3,15.4,-8.9,12.5,1876,30.07,450.6,56.67,109.6,10.5
"2016-06-08 17:15:00",2095,13.9,15.44,11.9,0.063,76.56,198,2.091,2.8,0.35,0,15,0,0,0,0,0,0,0,0,0.3326067,0,15.86,0.038,0.37164,0,15.25,0.018,0.33856,0,12.51,0.018,-8.3,15.4,-8.9,12.5,1872,14.56,413.8,10.05,105.1,4.2
"2016-06-08 17:30:00",2096,13.93,15.1,11.72,0.126,75.78,215,2.146,2.93,0.469,0,15,0,0,0,0,0,0,0,0,0.3322933,0,15.72,0.044,0.3712,0,15.21,0.024,0.3382,0,12.55,0.021,-8.3,15.3,-8.9,12.5,1993,44.36,287.3,75.55,83,19.14
"2016-06-08 17:45:00",2097,13.91,14.68,11.22,0.214,87.8,328,1.237,2.5,0.742,0,15,0,0,0,0,0,0,0,0,0.332,0,15.55,0.063,0.3712,0,15.16,0.028,0.3382,0,12.56,0.019,-8.6,15.3,-8.9,12.6,2214,112.7,174,56.55,40.31,11.76
"2016-06-08 18:00:00",2098,13.95,14.23,11,0.044,81.7,137,0.939,1.56,0.364,0,15,0,0,0,0,0,0,0,0,0.332,0,15.34,0.062,0.3708,0,15.1,0.023,0.3382,0,12.59,0.024,-8.3,15.2,-8.9,12.6,2459,13.07,257.6,41.89,65.1,6.784
"2016-06-08 18:15:00",2099,13.92,13.94,10.78,0.192,86.8,227,1.37,3,0.956,0,15,0,0,0,0,0,0,0,0,0.33148,0,15.18,0.039,0.3705333,0,15.01,0.022,0.3382,0,12.62,0.023,-8.6,15.1,-8.9,12.6,2556,81.5,89.7,27.53,22.19,7.271
"2016-06-08 18:30:00",2100,13.57,13.53,10.32,0.145,97.1,232,2.232,2.73,0.258,0,15,0,0,0,0,0,0,0,0.2,0.3314,0,15.01,0.072,0.3701,0,14.95,0.025,0.3382,0,12.64,0.013,-8.3,15,-8.9,12.6,2812,110.5,46.88,13.31,12.68,4.013
"2016-06-08 18:45:00",2101,13.97,13.03,10.11,0.036,95.2,229,2.113,2.62,0.293,0,15,0,0,0,0,0,0,0,0,0.3315867,0,14.77,0.07,0.3701,0,14.85,0.03,0.33774,0,12.66,0.024,-8.3,14.9,-9,12.7,3112,29.26,114,16.05,28.76,3.068
"2016-06-08 19:00:00",2102,13.99,12.59,10.11,0.032,93.5,223,1.726,2.53,0.522,0,15,0,0,0,0,0,0,0,0,0.3321,0,14.54,0.058,0.3701,0,14.76,0.034,0.3375667,0,12.69,0.013,-8.3,14.8,-8.9,12.7,3120,5.485,91.3,18.35,24.8,5.541
"2016-06-08 19:15:00",2103,13.67,12.23,10.03,0.08,99.6,225,2.158,2.92,0.46,0,15,0,0,0,0,0,0,0,0,0.33258,0,14.34,0.062,0.3701,0,14.66,0.027,0.3375867,0,12.7,0.022,-8.3,14.7,-8.9,12.7,3199,72.31,33.41,18.3,9.29,5.258
"2016-06-08 19:30:00",2104,13.37,11.92,9.69,0.077,100,216,2.783,4.16,0.721,0,15,0,0,0,0,0,0,0,0,0.3327,0,14.16,0.049,0.3701,0,14.57,0.037,0.3375933,0,12.7,0.016,-8.4,14.6,-9,12.7,3372,20.6,31.94,7.727,9.85,2.254
"2016-06-08 19:45:00",2105,13.3,11.62,9.54,0.042,100,220,2.827,3.82,0.532,0,15,0,0,0,0,0,0,0,0.2,0.3327,0,13.98,0.059,0.3701,0,14.48,0.025,0.3375867,0,12.73,0.026,-8.4,14.5,-8.9,12.7,3393,4.346,12.91,1.942,3.511,0.424
"2016-06-08 20:00:00",2106,13.24,11.36,9.55,0.033,100,241,2.637,3.97,0.549,0,15,0,0,0,0,0,0,0,0,0.33318,0,13.8,0.055,0.37002,0,14.39,0.032,0.3375933,0,12.73,0.018,-8.3,14.4,-9,12.7,3362,10.9,6.796,2.237,2.039,0.92
"2016-06-08 20:15:00",2107,13.19,11.14,9.36,0.114,100,214,2.777,3.78,0.503,0,15,0,0,0,0,0,0,0,0,0.3339067,0.001,13.63,0.049,0.3697,0,14.29,0.033,0.3375867,0,12.74,0.02,-8.4,14.2,-9,12.8,3318,16.65,1.699,0,0,0
"2016-06-08 20:30:00",2108,13.16,10.92,9.15,0.045,100,227,2.501,3.39,0.518,0,15,0,0,0,0,0,0,0,0,0.3332067,0,13.48,0.043,0.36982,0,14.19,0.03,0.33722,0,12.74,0.016,-8.4,14.1,-9,12.8,3245,24.26,0,0,0,0
"2016-06-08 20:45:00",2109,13.15,10.71,9.07,0.053,100,217,2.192,3.79,0.735,0,15,0,0,0,0,0,0,0,0,0.33338,0,13.31,0.039,0.36958,0,14.1,0.035,0.3369,0,12.74,0.015,-8.7,14,-9,12.8,3156,25.36,0,0,0,0
"2016-06-08 21:00:00",2110,13.14,10.52,8.98,0.083,100,215,2.567,4.16,0.651,0,15,0,0,0,0,0,0,0,0,0.3334,0,13.17,0.046,0.3695,0,14,0.028,0.3369,0,12.75,0.017,-8.4,13.9,-9,12.8,3066,27.23,0,0,0,0
"2016-06-08 21:15:00",2111,13.13,10.32,8.73,0.074,100,216,2.628,3.7,0.476,0,15,0,0,0,0,0,0,0,0,0.3334,0,13.04,0.041,0.3695,0,13.91,0.029,0.3369,0,12.74,0.015,-8.4,13.7,-9,12.8,2968,27.4,0,0,0,0
"2016-06-08 21:30:00",2112,13.12,10.13,8.69,0.024,100,237,2.597,3.43,0.494,0,15,0,0,0,0,0,0,0,0,0.33368,0,12.91,0.044,0.3695,0,13.83,0.029,0.3369,0,12.73,0.018,-8.4,13.7,-9,12.8,2884,22.6,0,0,0,0
"2016-06-08 21:45:00",2113,13.11,9.97,8.71,0.035,100,231,2.336,4.5,0.743,0,15,0,0,0,0,0,0,0,0.2,0.334,0,12.78,0.039,0.3695,0,13.75,0.027,0.3369,0,12.73,0.021,-8.4,13.6,-9,12.8,2807,23.18,0,0,0,0
