"TOA5","CR1000","CR1000","E9189","CR1000.Std.27.04","CPU:M1&S2 - LTER Catchment station - 160616.cr1","57598","MeteoVal"
"TIMESTAMP","RECORD","BattV_Avg","T_Log_Avg","T_Air_Avg","T_Air_Std","RH","Wind_Dir","Wind_Speed_Avg","Wind_Speed_Max","Wind_Speed_Std","Wind_SmplsF_Tot","Wind_Diag1F_Tot","Wind_Diag2F_Tot","Wind_Diag4F_Tot","Wind_Diag8F_Tot","Wind_Diag9F_Tot","Wind_Diag10F_Tot","Wind_NNDF_Tot","Tip_Precip_Tot","SWC_A_02_Avg","SWC_A_02_Std","SWC_ST_A_02_Avg","SWC_ST_A_02_Std","SWC_A_05_Avg","SWC_A_05_Std","SWC_ST_A_05_Avg","SWC_ST_A_05_Std","SWC_A_20_Avg","SWC_A_20_Std","SWC_ST_A_20_Avg","SWC_ST_A_20_Std","SWP_A_05_Avg","SWP_A_05_Std","SWP_ST_A_05_Avg","SWP_ST_A_05_Std","SWP_A_20_Avg","SWP_A_20_Std","SWP_ST_A_20_Avg","SWP_ST_A_20_Std","SR_Sw_Avg","SR_Sw_Std","PAR_Up_Avg","PAR_Up_Std","PAR_Soil_Avg","PAR_Soil_Std"
"TS","RN","Volts","Deg C","Deg C","Deg C","%","degrees","meters/second","meters/second","meters/second","","","","","","","","","mm/15min","m^3/m^3","m^3/m^3","Deg C","Deg C","m^3/m^3","m^3/m^3","Deg C","Deg C","m^3/m^3","m^3/m^3","Deg C","Deg C","kPa","kPa","Deg C","Deg C","kPa","kPa","Deg C","Deg C","W/m2","W/m2","umol/m2s1","umol/m2s1","umol/m2s1","umol/m2s1"
"","","Avg","Avg","Avg","Std","Smp","Smp","Avg","Max","Std","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std"
"2017-10-03 19:45:00",44377,13.12,7.013,7.954,0.264,51.21,217,2.234,3.28,0.594,15,0,0,0,0,0,0,0,0,0.3632,0,9.39,0.057,0.3679,0,10.3,0.038,0.2855,0,11.08,0.017,-8.44,0.102,10.72,0.04,-16.14,0.088,11.6,0,1894,25.1,0,0,0,0
"2017-10-03 20:00:00",44378,13.11,6.811,7.839,0.456,57.47,318,1.874,2.47,0.398,15,0,0,0,0,0,0,0,0,0.36284,0,9.23,0.051,0.3679,0,10.18,0.039,0.2861066,0,11.08,0.014,-8.58,0.147,10.59,0.034,-16.02,0.083,11.6,0,1889,65.32,0,0,0,0
"2017-10-03 20:15:00",44379,13.1,6.578,7.518,0.09,53.83,285,2.374,4.1,0.717,15,0,0,0,0,0,0,0,0,0.36256,0,9.08,0.047,0.3679,0,10.06,0.032,0.2862,0,11.08,0.014,-8.46,0.12,10.48,0.04,-15.95,0.102,11.53,0.047,1967,10.6,0,0,0,0
"2017-10-03 20:30:00",44380,13.09,6.376,7.437,0.19,57.68,272,2.645,3.38,0.456,15,0,0,0,0,0,0,0,0,0.362,0,8.95,0.046,0.3679,0,9.95,0.034,0.2862,0,11.06,0.018,-8.52,0.147,10.37,0.047,-15.81,0.05,11.5,0,1996,44.77,0,0,0,0
"2017-10-03 20:45:00",44381,13.08,6.192,7.316,0.066,59.08,273,2.517,3.94,0.609,15,0,0,0,0,0,0,0,0,0.36168,0,8.81,0.035,0.3677,0,9.84,0.032,0.2862,0,11.05,0.016,-8.7,0,10.26,0.049,-15.72,0.04,11.5,0,2075,6.095,0,0,0,0
"2017-10-03 21:00:00",44382,13.07,6.017,7.477,0.406,56.08,296,2.531,3.74,0.676,15,0,0,0,0,0,0,0,0,0.3614,0,8.69,0.042,0.3673,0,9.73,0.031,0.2862,0,11.04,0.016,-8.7,0,10.15,0.05,-15.64,0.049,11.5,0,2007,47.11,0,0,0,0
"2017-10-03 21:15:00",44383,13.07,5.846,7.027,0.121,56.66,288,2.622,3.15,0.372,15,0,0,0,0,0,0,0,0,0.36104,0,8.56,0.035,0.3673,0,9.63,0.033,0.2864266,0,11.02,0.021,-8.7,0,10,0,-15.59,0.077,11.5,0,2064,14.09,0,0,0,0
"2017-10-03 21:30:00",44384,13.06,5.647,6.968,0.159,52.69,293,2.216,3.28,0.546,15,0,0,0,0,0,0,0,0,0.3608133,0,8.43,0.041,0.3673,0,9.53,0.032,0.2868933,0,11.01,0.013,-8.7,0,9.9,0,-15.49,0.044,11.5,0,2094,13.81,0,0,0,0
"2017-10-03 21:45:00",44385,13.06,5.469,6.957,0.222,59.01,299,2.084,2.94,0.365,15,0,0,0,0,0,0,0,0,0.3603,0,8.32,0.038,0.3673,0,9.43,0.034,0.2868933,0,10.99,0.011,-8.62,0.133,9.78,0.054,-15.44,0.102,11.5,0,2099,39.08,0,0,0,0
"2017-10-03 22:00:00",44386,13.06,5.293,6.859,0.114,59.28,276,1.579,3.21,0.608,15,0,0,0,0,0,0,0,0,0.36014,0,8.2,0.04,0.3671,0,9.33,0.028,0.2868933,0,10.96,0.015,-8.42,0.075,9.67,0.044,-15.34,0.061,11.5,0,2189,16.9,0,0,0,0
"2017-10-03 22:15:00",44387,13.05,5.122,6.179,0.659,71.41,327,1.384,3.02,0.671,15,0,0,0,0,0,0,0,0,0.3597,0,8.1,0.028,0.3668,0,9.23,0.033,0.2869,0,10.94,0.02,-8.4,0,9.58,0.04,-15.27,0.057,11.5,0,2322,93.4,0,0,0,0
"2017-10-03 22:30:00",44388,13.05,4.859,5.053,0.124,69.75,309,1.003,1.38,0.258,15,0,0,0,0,0,0,0,0,0.35938,0,7.993,0.031,0.3668,0,9.14,0.033,0.2868933,0,10.91,0.014,-8.5,0.141,9.49,0.034,-15.21,0.072,11.49,0.034,2544,16.97,0,0,0,0
"2017-10-03 22:45:00",44389,13.04,4.554,4.562,0.156,65.33,311,1.172,1.83,0.316,15,0,0,0,0,0,0,0,0,0.3591,0,7.884,0.04,0.3668,0,9.05,0.032,0.2869,0,10.89,0.015,-8.64,0.12,9.4,0,-15.18,0.091,11.4,0,2639,35.07,0,0,0,0
"2017-10-03 23:00:00",44390,13.04,4.26,4.627,0.261,73.73,341,1.292,1.78,0.314,15,0,0,0,0,0,0,0,0,0.35874,0,7.777,0.027,0.3668,0,8.96,0.029,0.2869,0,10.86,0.017,-8.52,0.147,9.3,0,-15.1,0.089,11.4,0,2625,49.77,0,0,0,0
"2017-10-03 23:15:00",44391,13.03,3.999,4.654,0.353,60.3,13,1.467,1.99,0.262,15,0,0,0,0,0,0,0,0,0.3585,0,7.668,0.035,0.3668,0,8.87,0.029,0.2869,0,10.83,0.017,-8.57,0.158,9.2,0,-15.01,0.025,11.4,0,2700,68.32,0,0,0,0
"2017-10-03 23:30:00",44392,13.03,3.815,5.126,0.147,60.94,317,1.489,2.7,0.528,15,0,0,0,0,0,0,0,0,0.35826,0,7.573,0.025,0.36632,0,8.77,0.03,0.2869,0,10.81,0.016,-8.62,0.133,9.12,0.04,-14.99,0.068,11.4,0,2472,23.28,0,0,0,0
"2017-10-03 23:45:00",44393,13.02,3.705,5.28,0.147,58.06,357,1.395,2.15,0.332,15,0,0,0,0,0,0,0,0,0.3579,0,7.475,0.031,0.3662,0,8.69,0.028,0.2869,0,10.77,0.014,-8.59,0.154,9.04,0.049,-14.91,0.072,11.38,0.04,2396,33.21,0,0,0,0
"2017-10-04 00:00:00",44394,13.02,3.626,5.01,0.149,62.03,346,1.397,1.85,0.216,15,0,0,0,0,0,0,0,0,0.35782,0,7.375,0.03,0.3662,0,8.6,0.033,0.2869,0,10.75,0.016,-8.6,0.167,8.96,0.049,-14.83,0.044,11.3,0,2424,34.39,0,0,0,0
"2017-10-04 00:15:00",44395,13,3.537,4.829,0.055,60.27,339,1.195,1.59,0.199,15,0,0,0,0,0,0,0,0,0.3573333,0,7.285,0.029,0.3662,0,8.52,0.027,0.28698,0,10.71,0.009,-8.59,0.144,8.87,0.044,-14.79,0.1,11.3,0,2450,11.57,0,0,0,0
"2017-10-04 00:30:00",44396,13,3.442,5.044,0.207,55.2,9,1.396,2.43,0.443,15,0,0,0,0,0,0,0,0,0.3573467,0,7.195,0.027,0.3662,0,8.42,0.028,0.2875,0,10.68,0.019,-8.71,0.062,8.8,0,-14.71,0.034,11.3,0,2348,45.82,0,0,0,0
"2017-10-04 00:45:00",44397,12.99,3.419,5.679,0.087,52.24,42,1.601,2.47,0.433,15,0,0,0,0,0,0,0,0,0.3568,0,7.113,0.03,0.3662,0,8.35,0.023,0.2875,0,10.65,0.017,-8.71,0.062,8.7,0,-14.71,0.044,11.3,0,2203,31.56,0,0,0,0
"2017-10-04 01:00:00",44398,12.99,3.467,5.79,0.132,53.43,352,1.499,1.8,0.218,15,0,0,0,0,0,0,0,0,0.3568,0,7.028,0.031,0.3658,0,8.27,0.026,0.2875066,0,10.61,0.015,-8.73,0.047,8.63,0.047,-14.63,0.044,11.21,0.034,2126,7.787,0,0,0,0
"2017-10-04 01:15:00",44399,12.99,3.506,5.522,0.093,53.09,322,1.187,1.78,0.333,15,0,0,0,0,0,0,0,0,0.35632,0,6.952,0.027,0.3656,0,8.2,0.028,0.2875066,0,10.58,0.019,-8.73,0.047,8.57,0.047,-14.61,0.096,11.2,0,2119,13.79,0,0,0,0
"2017-10-04 01:30:00",44400,12.99,3.495,5.337,0.224,54.79,315,1.233,1.81,0.387,15,0,0,0,0,0,0,0,0,0.3562,0,6.871,0.028,0.3656,0,8.11,0.026,0.2875,0,10.55,0.018,-8.73,0.047,8.5,0,-14.53,0.06,11.2,0,2091,19.05,0,0,0,0
"2017-10-04 01:45:00",44401,12.98,3.412,4.475,0.252,59.25,316,1.501,2.24,0.309,15,0,0,0,0,0,0,0,0,0.35584,0,6.785,0.031,0.3656,0,8.03,0.029,0.2875066,0,10.52,0.013,-8.73,0.044,8.41,0.025,-14.54,0.095,11.19,0.025,2199,48.7,0,0,0,0
"2017-10-04 02:00:00",44402,12.98,3.252,4.287,0.161,53.26,343,1.239,1.57,0.227,15,0,0,0,0,0,0,0,0,0.3556,0,6.699,0.028,0.3656,0,7.955,0.025,0.2875066,0,10.48,0.016,-8.75,0.05,8.34,0.049,-14.47,0.077,11.1,0,2274,13.05,0,0,0,0
"2017-10-04 02:15:00",44403,12.97,3.083,4.573,0.081,55.51,334,1.039,1.39,0.181,15,0,0,0,0,0,0,0,0,0.35544,0,6.625,0.027,0.3655,0,7.88,0.026,0.28752,0,10.45,0.016,-8.74,0.049,8.29,0.034,-14.41,0.025,11.1,0,2207,8.18,0,0,0,0
"2017-10-04 02:30:00",44404,12.97,2.942,4.337,0.194,52.69,354,1.202,1.97,0.324,15,0,0,0,0,0,0,0,0,0.355,0,6.547,0.028,0.3651,0,7.807,0.032,0.2875467,0,10.41,0.023,-8.75,0.05,8.2,0,-14.39,0.05,11.1,0,2235,23.64,0,0,0,0
"2017-10-04 02:45:00",44405,12.96,2.815,4.466,0.198,48.71,351,1.284,1.78,0.299,15,0,0,0,0,0,0,0,0,0.355,0,6.482,0.028,0.3651,0,7.741,0.021,0.28754,0,10.38,0.021,-8.76,0.049,8.13,0.044,-14.33,0.047,11.06,0.049,2155,41.43,0,0,0,0
"2017-10-04 03:00:00",44406,12.95,2.782,5.482,0.315,45.14,347,1.316,1.95,0.278,15,0,0,0,0,0,0,0,0,0.35476,0,6.402,0.029,0.3651,0,7.655,0.031,0.2875266,0,10.35,0.013,-8.77,0.047,8.07,0.047,-14.28,0.065,11,0,1893,97.2,0,0,0,0
"2017-10-04 03:15:00",44407,12.94,2.838,5.257,0.4,38.65,9,1.5,2.16,0.288,15,0,0,0,0,0,0,0,0,0.3544,0,6.331,0.03,0.3651,0,7.588,0.021,0.2875667,0,10.32,0.021,-8.78,0.04,8,0,-14.23,0.06,11,0,1767,47.38,0,0,0,0
"2017-10-04 03:30:00",44408,12.93,2.947,6.046,0.129,35.32,356,1.662,3.16,0.543,15,0,0,0,0,0,0,0,0,0.3544,0,6.27,0.027,0.3651,0,7.519,0.029,0.2875733,0,10.29,0.017,-8.77,0.047,7.92,0.04,-14.2,0,10.99,0.025,1542,50.58,0,0,0,0
"2017-10-04 03:45:00",44409,12.92,3.148,6.016,0.271,35.21,43,1.151,1.56,0.266,15,0,0,0,0,0,0,0,0,0.35388,0,6.206,0.022,0.3651,0,7.457,0.017,0.2875733,0,10.24,0.014,-8.8,0,7.867,0.047,-14.22,0.04,10.9,0,1458,6.22,0,0,0,0
"2017-10-04 04:00:00",44410,12.91,3.246,5.52,0.287,36.78,277,0.945,1.45,0.391,15,0,0,0,0,0,0,0,0,0.3538,0,6.143,0.021,0.3651,0,7.404,0.024,0.28758,0,10.21,0.017,-8.79,0.034,7.8,0,-14.2,0.063,10.9,0,1466,23.65,0,0,0,0
"2017-10-04 04:15:00",44411,12.91,3.212,4.53,0.34,38.1,312,1.576,2.16,0.36,15,0,0,0,0,0,0,0,0,0.35364,0,6.092,0.025,0.36478,0,7.335,0.033,0.2875933,0,10.18,0.02,-8.8,0,7.74,0.049,-14.18,0.105,10.9,0,1611,53.7,0,0,0,0
"2017-10-04 04:30:00",44412,12.9,3.097,4.605,0.103,36.2,304,1.361,1.83,0.254,15,0,0,0,0,0,0,0,0,0.3532,0,6.025,0.035,0.3645,0,7.276,0.02,0.2876,0,10.13,0.024,-8.8,0,7.627,0.044,-14.13,0.044,10.85,0.05,1551,22.83,0,0,0,0
"2017-10-04 04:45:00",44413,12.9,3.016,4.797,0.19,35.62,310,1.313,2.09,0.363,15,0,0,0,0,0,0,0,0,0.3532,0,5.97,0.025,0.3645,0,7.212,0.022,0.2875933,0,10.1,0.017,-8.8,0,7.593,0.025,-14.1,0.052,10.8,0,1477,10.86,0,0,0,0
"2017-10-04 05:00:00",44414,12.89,2.958,5.178,0.215,37.08,309,1.554,2.05,0.296,15,0,0,0,0,0,0,0,0,0.3528133,0,5.907,0.026,0.3645,0,7.148,0.029,0.2875067,0,10.07,0.018,-8.8,0,7.5,0,-14.11,0.072,10.8,0,1433,15.56,0,0,0,0
"2017-10-04 05:15:00",44415,12.88,2.95,5.266,0.132,40.58,316,1.453,1.77,0.233,15,0,0,0,0,0,0,0,0,0.3526333,0,5.846,0.027,0.3645,0,7.084,0.016,0.2869467,0,10.04,0.018,-8.8,0,7.413,0.034,-14.05,0.062,10.78,0.04,1499,26.15,0,0,0,0
"2017-10-04 05:30:00",44416,12.88,2.95,5.148,0.16,41.37,312,1.355,1.89,0.277,15,0,0,0,0,0,0,0,0,0.3526133,0,5.779,0.025,0.3645,0,7.017,0.025,0.2869,0,10.01,0.024,-8.8,0,7.387,0.034,-14.03,0.057,10.7,0,1616,32.47,0,0,0,0
"2017-10-04 05:45:00",44417,12.87,2.931,4.818,0.333,41.91,314,1.39,1.81,0.248,15,0,0,0,0,0,0,0,0,0.3521,0,5.705,0.041,0.36438,0,6.952,0.027,0.2869,0,9.97,0.015,-8.8,0,7.3,0,-14,0.082,10.7,0,1711,43.77,0,0,0,0
"2017-10-04 06:00:00",44418,12.87,2.887,4.516,0.273,38.44,285,1.309,1.87,0.333,15,0,0,0,0,0,0,0,0,0.3521,0,5.673,0.034,0.3639,0,6.9,0.027,0.2869,0,9.93,0.021,-8.8,0,7.26,0.049,-14.01,0.112,10.7,0,1702,47.28,0,0,0,0
"2017-10-04 06:15:00",44419,12.86,2.912,5.282,0.089,40.24,294,1.338,2.1,0.322,15,0,0,0,0,0,0,0,0,0.3521,0,5.62,0.026,0.3639,0,6.841,0.028,0.2869,0,9.9,0.024,-8.8,0,7.2,0,-13.94,0.049,10.6,0,1611,17.23,2.153,1.312,0,0
"2017-10-04 06:30:00",44420,12.87,3.004,5.214,0.047,40.75,283,1.245,1.61,0.242,15,0,0,0,0,0,0,0,0,0.35166,0,5.59,0.024,0.3639,0,6.783,0.017,0.2869,0,9.86,0.021,-8.8,0,7.14,0.049,-13.95,0.072,10.6,0,1619,10.71,11.22,4.423,0.34,0.68
"2017-10-04 06:45:00",44421,12.9,3.067,4.675,0.361,44.7,250,0.691,1.14,0.207,15,0,0,0,0,0,0,0,0,0.3515,0,5.558,0.02,0.3639,0,6.743,0.016,0.2869,0,9.83,0.026,-8.8,0,7.1,0,-13.94,0.071,10.6,0,1680,41.43,27.19,7.237,1.7,0
"2017-10-04 07:00:00",44422,12.98,3.038,4.407,0.089,42.59,308,0.634,1.21,0.298,15,0,0,0,0,0,0,0,0,0.3515,0,5.54,0.023,0.3639,0,6.7,0.02,0.2869,0,9.8,0.02,-8.8,0,7.047,0.05,-13.92,0.091,10.53,0.044,1721,19.98,59.26,9.39,2.606,0.848
"2017-10-04 07:15:00",44423,13.16,3.036,4.432,0.048,40.92,310,1.493,2.22,0.326,15,0,0,0,0,0,0,0,0,0.35098,0,5.505,0.021,0.3639,0,6.663,0.019,0.2869,0,9.77,0.02,-8.8,0,7,0,-13.87,0.047,10.5,0,1717,15.47,82.9,7.348,3.399,0
"2017-10-04 07:30:00",44424,13.42,3.086,4.686,0.141,40.86,11,1.114,1.87,0.311,15,0,0,0,0,0,0,0,0,0.3509,0,5.493,0.022,0.3636667,0,6.63,0.018,0.2869,0,9.73,0.026,-8.82,0.04,6.987,0.034,-13.87,0.077,10.5,0,1719,18.87,128.6,15.11,5.552,0.752
"2017-10-04 07:45:00",44425,13.84,3.264,5.178,0.122,42.69,342,0.981,1.22,0.173,15,0,0,0,0,0,0,0,0,0.3509,0,5.461,0.024,0.3634,0,6.6,0.021,0.2869,0,9.7,0.025,-8.9,0,6.9,0,-14.04,0.25,10.46,0.049,1678,20.94,159.2,8.15,7.478,0.833
"2017-10-04 08:00:00",44426,14.08,3.518,5.479,0.081,37.42,326,0.979,1.43,0.218,15,0,0,0,0,0,0,0,0,0.35034,0,5.459,0.018,0.3634,0,6.578,0.014,0.2869,0,9.66,0.026,-8.9,0,6.9,0,-14.28,0.345,10.4,0,1623,46.17,115.5,11.5,4.872,0.578
"2017-10-04 08:15:00",44427,13.99,3.672,5.735,0.149,34.7,184,0.894,1.47,0.411,15,0,0,0,0,0,0,0,0,0.3503,0,5.506,0.024,0.3634,0,6.556,0.015,0.2869,0,9.64,0.02,-8.89,0.025,6.887,0.034,-14.01,0.294,10.4,0,1465,40.4,104.1,2.008,4.985,0.424
"2017-10-04 08:30:00",44428,14,3.75,5.348,0.19,38.65,338,0.617,1.25,0.287,15,0,0,0,0,0,0,0,0,0.3503,0,5.498,0.016,0.3634,0,6.541,0.008,0.2869,0,9.6,0.016,-8.9,0,6.8,0,-14.07,0.296,10.39,0.025,1459,25.77,146.6,24.25,6.005,0.848
"2017-10-04 08:45:00",44429,14.23,3.898,5.454,0.13,32.39,38,0.524,0.89,0.217,15,0,0,0,0,0,0,0,0,0.3497,0,5.482,0.022,0.3634,0,6.52,0.011,0.2869,0,9.57,0.022,-8.9,0,6.8,0,-14.41,0.328,10.3,0,1415,51.68,175.5,13.92,7.818,1.495
"2017-10-04 09:00:00",44430,14.56,4.185,6.116,0.396,33.92,37,0.715,1.02,0.174,15,0,0,0,0,0,0,0,0,0.3497,0,5.488,0.023,0.3634,0,6.513,0.013,0.2869,0,9.54,0.018,-8.9,0,6.8,0,-14.2,0.341,10.3,0,1254,37.35,354.3,208.1,16.2,8.71
"2017-10-04 09:15:00",44431,14.82,5.893,8.46,1.168,31.07,184,0.669,1.48,0.299,15,0,0,0,0,0,0,0,0,0.3497,0,5.537,0.041,0.3634,0,6.507,0.02,0.2869,0,9.5,0.019,-8.9,0,6.78,0.04,-14.45,0.326,10.3,0,1136,46.55,700.2,167.3,30.59,6.655
"2017-10-04 09:30:00",44432,14.78,9.17,9.84,0.282,38.19,88,1.131,1.84,0.455,15,0,0,0,0,0,0,0,0,0.34926,0,5.825,0.126,0.3628,0,6.568,0.042,0.28682,0,9.47,0.018,-8.9,0,6.707,0.025,-14.41,0.367,10.23,0.044,1113,43.94,1016,81.4,44.18,3.395
"2017-10-04 09:45:00",44433,14.71,12.56,10.34,0.404,43.55,141,1.113,2.41,0.695,15,0,0,0,0,0,0,0,0,0.3491,0,6.417,0.211,0.3628,0,6.791,0.09,0.2863,0,9.45,0.021,-8.9,0,6.76,0.049,-14.67,0.134,10.2,0,789.4,132.8,1165,77.37,51.98,3.76
"2017-10-04 10:00:00",44434,14.67,14.72,10.2,0.356,49.49,134,0.919,1.27,0.313,15,0,0,0,0,0,0,0,0,0.34906,0,7.236,0.25,0.3628,0,7.175,0.133,0.2863,0,9.42,0.015,-8.9,0,6.833,0.047,-14.7,0.052,10.2,0,506.6,38.14,1041,159.1,57.63,13.48
"2017-10-04 10:15:00",44435,14.64,16.35,10.9,0.194,34.78,135,1.031,1.79,0.395,15,0,0,0,0,0,0,0,0,0.3485,0,8.03,0.225,0.3628,0,7.655,0.143,0.2863,0,9.39,0.016,-8.9,0,6.987,0.072,-14.75,0.05,10.17,0.047,463.8,62.69,1265,44.71,84,8.43
"2017-10-04 10:30:00",44436,14.6,17.74,10.72,0.156,50.83,357,1.133,2.09,0.553,15,0,0,0,0,0,0,0,0,0.34798,0,8.85,0.24,0.36236,0,8.19,0.165,0.2863,0,9.36,0.022,-8.9,0,7.233,0.087,-14.8,0.037,10.1,0,364.1,20.29,1308,47.2,110,4.566
"2017-10-04 10:45:00",44437,14.59,17.86,9.56,0.601,65.33,207,1.449,2.58,0.711,15,0,0,0,0,0,0,0,0,0.3473333,0,9.64,0.216,0.3622,0,8.77,0.171,0.2863,0,9.35,0.015,-8.9,0,7.573,0.129,-14.84,0.049,10.01,0.034,563.8,62.56,1030,67.06,85.9,6.898
"2017-10-04 11:00:00",44438,14.58,16.72,9.22,0.137,68.98,185,1.619,2.32,0.437,15,0,0,0,0,0,0,0,0,0.34664,0,10.26,0.138,0.36188,0,9.31,0.151,0.2863,0,9.32,0.019,-8.9,0,7.98,0.111,-14.82,0.04,10,0,734.4,43.2,1005,85.7,100.1,16.54
"2017-10-04 11:15:00",44439,14.24,15.72,9.23,0.114,66.17,189,2.109,3.56,0.766,15,0,0,0,0,0,0,0,0,0.34596,0,10.66,0.106,0.3616,0,9.78,0.122,0.2863,0,9.31,0.023,-8.87,0.044,8.34,0.108,-14.46,0.367,10,0,884,46.1,1341,107.4,169.4,17.82
"2017-10-04 11:30:00",44440,14,15.19,9.32,0.28,68.65,185,1.963,3.35,0.769,15,0,0,0,0,0,0,0,0,0.34532,0,11.07,0.136,0.361,0,10.21,0.128,0.28602,0,9.29,0.016,-8.87,0.047,8.71,0.106,-14.25,0.31,10,0,976,26.34,1439,76.63,158.2,6.79
"2017-10-04 11:45:00",44441,14,15.01,9.66,0.207,66.98,215,1.729,3.02,0.752,15,0,0,0,0,0,0,0,0,0.3446,0,11.6,0.159,0.3606,0,10.67,0.138,0.2856,0,9.29,0.019,-8.8,0,9.06,0.108,-14.39,0.328,10,0,1006,16.52,1469,58.91,177.8,5.938
"2017-10-04 12:00:00",44442,14,15,9.89,0.09,65.62,198,2.075,3.66,0.722,15,0,0,0,0,0,0,0,0,0.34384,0,12.16,0.164,0.36,0,11.15,0.146,0.2856,0,9.29,0.019,-8.81,0.025,9.41,0.115,-14.2,0.278,9.94,0.049,969,11.19,1358,188.1,148.7,22.13
"2017-10-04 12:15:00",44443,14,14.77,10.09,0.169,65.66,216,1.501,3.01,0.921,15,0,0,0,0,0,0,0,0,0.34296,0,12.68,0.131,0.35952,0,11.63,0.13,0.2856,0,9.31,0.023,-8.8,0,9.8,0.126,-14.28,0.347,9.9,0,984,13.23,1232,318.2,137.5,40.54
"2017-10-04 12:30:00",44444,13.98,14.86,10.54,0.219,65.01,211,1.775,3.53,0.894,15,0,0,0,0,0,0,0,0,0.3422333,0,13.07,0.107,0.35904,0,12.04,0.108,0.2856,0,9.34,0.026,-8.8,0,10.23,0.129,-14.09,0.178,9.9,0,942,24.52,1281,300.2,134.2,38.45
"2017-10-04 12:45:00",44445,13.97,15.11,10.85,0.197,63.55,165,1.759,3.89,0.794,15,0,0,0,0,0,0,0,0,0.3413866,0,13.44,0.099,0.3585333,0,12.39,0.094,0.2856,0,9.37,0.024,-8.8,0,10.61,0.106,-14.21,0.193,9.9,0,951,29.32,1659,351.5,178.8,49.96
"2017-10-04 13:00:00",44446,13.97,15.46,10.87,0.319,69.6,224,2.542,3.52,0.744,15,0,0,0,0,0,0,0,0,0.3405,0,13.82,0.119,0.3580333,0,12.71,0.096,0.2856,0,9.41,0.021,-8.8,0,10.95,0.102,-14.28,0.312,9.95,0.05,972,35.77,1387,326.9,135.8,41.29
"2017-10-04 13:15:00",44447,13.97,15.31,10.77,0.34,71.98,210,2.487,3.65,0.727,15,0,0,0,0,0,0,0,0,0.33966,0,14.12,0.065,0.3575,0,13.01,0.084,0.2854,0,9.45,0.022,-8.8,0,11.29,0.096,-14.09,0.109,10,0,1059,22.41,1249,426.6,126.1,62.14
"2017-10-04 13:30:00",44448,13.97,14.77,9.92,0.088,71.23,218,2.536,3.36,0.538,15,0,0,0,0,0,0,0,0,0.33906,0,14.34,0.043,0.35694,0,13.26,0.062,0.28498,0,9.5,0.025,-8.8,0,11.6,0.082,-14.21,0.246,10,0,1157,27.45,823,24.65,62.95,6.863
"2017-10-04 13:45:00",44449,13.97,14.15,9.93,0.16,70.72,194,2.059,2.88,0.598,15,0,0,0,0,0,0,0,0,0.33846,0,14.34,0.024,0.35654,0,13.42,0.038,0.28496,0,9.55,0.031,-8.8,0,11.89,0.077,-14.06,0.08,10,0,1255,28.63,859,70.75,70.77,10.84
"2017-10-04 14:00:00",44450,13.99,13.75,9.63,0.224,73.23,215,2.957,3.91,0.622,15,0,0,0,0,0,0,0,0,0.3378466,0,14.26,0.04,0.3561,0,13.49,0.012,0.2850867,0,9.61,0.026,-8.8,0,12.13,0.068,-14.28,0.306,10.01,0.034,1355,29.41,1004,257.2,86.5,26.68
"2017-10-04 14:15:00",44451,14,13.6,9.87,0.155,70.65,177,2.613,4.19,0.964,15,0,0,0,0,0,0,0,0,0.3372133,0,14.18,0.023,0.3557,0,13.53,0.01,0.2849533,0,9.67,0.035,-8.8,0,12.31,0.062,-14.15,0.247,10.11,0.025,1407,9.78,1078,114.9,94.4,11.86
"2017-10-04 14:30:00",44452,13.99,13.63,9.89,0.133,70.48,209,2.217,3.74,0.794,15,0,0,0,0,0,0,0,0,0.3366,0,14.14,0.015,0.35514,0,13.53,0.011,0.2849333,0,9.75,0.024,-8.8,0,12.45,0.05,-14.21,0.309,10.2,0,1398,12.33,801,166.7,59.56,19.1
"2017-10-04 14:45:00",44453,13.97,13.23,9.56,0.143,71.5,229,1.867,2.84,0.583,15,0,0,0,0,0,0,0,0,0.3362,0,14.11,0.024,0.35474,0,13.53,0.009,0.2849067,0,9.83,0.032,-8.71,0.115,12.56,0.049,-14.15,0.222,10.2,0,1483,29.73,529.9,31.07,32.16,3.13
"2017-10-04 15:00:00",44454,13.98,12.79,9.62,0.066,74.32,184,0.977,1.82,0.559,15,0,0,0,0,0,0,0,0,0.3358,0,13.98,0.046,0.35462,0,13.52,0.018,0.2849133,0,9.89,0.025,-8.6,0.141,12.65,0.05,-14.14,0.26,10.27,0.044,1539,9.2,529.9,15.64,31.02,1.45
"2017-10-04 15:15:00",44455,13.97,12.53,9.56,0.095,73.1,226,1.18,1.99,0.47,15,0,0,0,0,0,0,0,0,0.3356,0,13.84,0.043,0.3545,0,13.48,0.014,0.2849,0,9.98,0.024,-8.57,0.114,12.7,0,-14.21,0.284,10.3,0,1641,38.34,450.6,69.35,25.7,3.916
